region_code,weather_param,year, key, value 
UK,MaxTemp,1965,Mar,7.9
UK,MaxTemp,1965,Apr,11.1
UK,MaxTemp,1965,May,14
UK,MaxTemp,1965,Jun,17
UK,MaxTemp,1965,Jul,16.2
UK,MaxTemp,1965,Aug,17.5
UK,MaxTemp,1965,Sept,14.7
UK,MaxTemp,1965,Oct,13.4
UK,MaxTemp,1965,Nov,6.4
UK,MaxTemp,1965,Dec,6.2
UK,MaxTemp,1960,Jan,5.8
UK,MaxTemp,1966,Feb,6.4
UK,MaxTemp,1966,Mar,9
UK,MaxTemp,1966,Apr,9
UK,MaxTemp,1966,May,14.2
UK,MaxTemp,1966,Jun,17.8
UK,MaxTemp,1966,Jul,17.6
UK,MaxTemp,1966,Aug,17.4
UK,MaxTemp,1966,Sept,16.4
UK,MaxTemp,1966,Oct,12.2
UK,MaxTemp,1966,Nov,7.3
UK,MaxTemp,1966,Dec,7.1
UK,MaxTemp,1964,Jan,5.8
UK,MaxTemp,1967,Feb,7.3
UK,MaxTemp,1967,Mar,9
UK,MaxTemp,1967,Apr,10.6
UK,MaxTemp,1967,May,12.7
UK,MaxTemp,1967,Jun,17.4
UK,MaxTemp,1967,Jul,19
UK,MaxTemp,1967,Aug,18.2
UK,MaxTemp,1967,Sept,16
UK,MaxTemp,1967,Oct,12.3
UK,MaxTemp,1967,Nov,8
UK,MaxTemp,1967,Dec,6.3
UK,MaxTemp,2011,Jan,5.8
UK,MaxTemp,1968,Feb,4
UK,MaxTemp,1968,Mar,8.7
UK,MaxTemp,1968,Apr,11.2
UK,MaxTemp,1968,May,12.4
UK,MaxTemp,1968,Jun,17.8
UK,MaxTemp,1968,Jul,17.4
UK,MaxTemp,1968,Aug,18.1
UK,MaxTemp,1968,Sept,16
UK,MaxTemp,1968,Oct,13.9
UK,MaxTemp,1968,Nov,8
UK,MaxTemp,1968,Dec,5.1
UK,MaxTemp,1953,Jan,5.7
UK,MaxTemp,1969,Feb,2.9
UK,MaxTemp,1969,Mar,5.6
UK,MaxTemp,1969,Apr,10.7
UK,MaxTemp,1969,May,13.5
UK,MaxTemp,1969,Jun,17.5
UK,MaxTemp,1969,Jul,19.5
UK,MaxTemp,1969,Aug,18.8
UK,MaxTemp,1969,Sept,16.3
UK,MaxTemp,1969,Oct,15.2
UK,MaxTemp,1969,Nov,7.1
UK,MaxTemp,1969,Dec,5.4
UK,MaxTemp,1996,Jan,5.7
UK,MaxTemp,1970,Feb,5
UK,MaxTemp,1970,Mar,6.4
UK,MaxTemp,1970,Apr,9.2
UK,MaxTemp,1970,May,15.5
UK,MaxTemp,1970,Jun,19.7
UK,MaxTemp,1970,Jul,17.2
UK,MaxTemp,1970,Aug,18.8
UK,MaxTemp,1970,Sept,16.6
UK,MaxTemp,1970,Oct,12.9
UK,MaxTemp,1970,Nov,9.1
UK,MaxTemp,1970,Dec,6.2
UK,MaxTemp,2009,Jan,5.7
UK,MaxTemp,1971,Feb,7.1
UK,MaxTemp,1971,Mar,7.7
UK,MaxTemp,1971,Apr,10.6
UK,MaxTemp,1971,May,15
UK,MaxTemp,1971,Jun,15
UK,MaxTemp,1971,Jul,19.8
UK,MaxTemp,1971,Aug,18
UK,MaxTemp,1971,Sept,17.6
UK,MaxTemp,1971,Oct,14.1
UK,MaxTemp,1971,Nov,8.6
UK,MaxTemp,1971,Dec,8.4
UK,MaxTemp,1939,Jan,5.6
UK,MaxTemp,1972,Feb,6
UK,MaxTemp,1972,Mar,9.2
UK,MaxTemp,1972,Apr,10.9
UK,MaxTemp,1972,May,13.2
UK,MaxTemp,1972,Jun,14.5
UK,MaxTemp,1972,Jul,18.4
UK,MaxTemp,1972,Aug,17.7
UK,MaxTemp,1972,Sept,14.9
UK,MaxTemp,1972,Oct,13.2
UK,MaxTemp,1972,Nov,8.3
UK,MaxTemp,1972,Dec,7.6
UK,MaxTemp,1958,Jan,5.6
UK,MaxTemp,1973,Feb,6.5
UK,MaxTemp,1973,Mar,9.5
UK,MaxTemp,1973,Apr,9.8
UK,MaxTemp,1973,May,13.9
UK,MaxTemp,1973,Jun,18
UK,MaxTemp,1973,Jul,18.4
UK,MaxTemp,1973,Aug,19.2
UK,MaxTemp,1973,Sept,16.6
UK,MaxTemp,1973,Oct,11.8
UK,MaxTemp,1973,Nov,8.3
UK,MaxTemp,1973,Dec,7
UK,MaxTemp,2013,Jan,5.6
UK,MaxTemp,1974,Feb,7.3
UK,MaxTemp,1974,Mar,8
UK,MaxTemp,1974,Apr,11.8
UK,MaxTemp,1974,May,14.1
UK,MaxTemp,1974,Jun,16.7
UK,MaxTemp,1974,Jul,17.3
UK,MaxTemp,1974,Aug,18
UK,MaxTemp,1974,Sept,14.3
UK,MaxTemp,1974,Oct,9.8
UK,MaxTemp,1974,Nov,8.4
UK,MaxTemp,1974,Dec,9
UK,MaxTemp,1918,Jan,5.5
UK,MaxTemp,1975,Feb,6.8
UK,MaxTemp,1975,Mar,6.9
UK,MaxTemp,1975,Apr,10.7
UK,MaxTemp,1975,May,12.9
UK,MaxTemp,1975,Jun,18.3
UK,MaxTemp,1975,Jul,19.8
UK,MaxTemp,1975,Aug,21.5
UK,MaxTemp,1975,Sept,15.8
UK,MaxTemp,1975,Oct,12.7
UK,MaxTemp,1975,Nov,8.6
UK,MaxTemp,1975,Dec,7.3
UK,MaxTemp,1922,Jan,5.5
UK,MaxTemp,1976,Feb,6.4
UK,MaxTemp,1976,Mar,7.2
UK,MaxTemp,1976,Apr,11
UK,MaxTemp,1976,May,14.5
UK,MaxTemp,1976,Jun,19.9
UK,MaxTemp,1976,Jul,21.6
UK,MaxTemp,1976,Aug,21.4
UK,MaxTemp,1976,Sept,15.5
UK,MaxTemp,1976,Oct,12.3
UK,MaxTemp,1976,Nov,8.2
UK,MaxTemp,1976,Dec,3.8
UK,MaxTemp,1970,Jan,5.5
UK,MaxTemp,1977,Feb,6.3
UK,MaxTemp,1977,Mar,8.9
UK,MaxTemp,1977,Apr,9.6
UK,MaxTemp,1977,May,13.8
UK,MaxTemp,1977,Jun,15.4
UK,MaxTemp,1977,Jul,18.9
UK,MaxTemp,1977,Aug,18.1
UK,MaxTemp,1977,Sept,15.2
UK,MaxTemp,1977,Oct,13.8
UK,MaxTemp,1977,Nov,7.9
UK,MaxTemp,1977,Dec,7.5
UK,MaxTemp,1910,Jan,5.4
UK,MaxTemp,1978,Feb,4.2
UK,MaxTemp,1978,Mar,8.8
UK,MaxTemp,1978,Apr,8.9
UK,MaxTemp,1978,May,15.1
UK,MaxTemp,1978,Jun,16.5
UK,MaxTemp,1978,Jul,17.1
UK,MaxTemp,1978,Aug,17.3
UK,MaxTemp,1978,Sept,16.1
UK,MaxTemp,1978,Oct,14
UK,MaxTemp,1978,Nov,10.3
UK,MaxTemp,1978,Dec,5.7
UK,MaxTemp,1914,Jan,5.4
UK,MaxTemp,1979,Feb,3.2
UK,MaxTemp,1979,Mar,6.4
UK,MaxTemp,1979,Apr,9.9
UK,MaxTemp,1979,May,12.5
UK,MaxTemp,1979,Jun,16.8
UK,MaxTemp,1979,Jul,18.5
UK,MaxTemp,1979,Aug,17.3
UK,MaxTemp,1979,Sept,15.9
UK,MaxTemp,1979,Oct,13.4
UK,MaxTemp,1979,Nov,8.8
UK,MaxTemp,1979,Dec,7
UK,MaxTemp,1931,Jan,5.4
UK,MaxTemp,1980,Feb,7.3
UK,MaxTemp,1980,Mar,6.7
UK,MaxTemp,1980,Apr,12
UK,MaxTemp,1980,May,15.1
UK,MaxTemp,1980,Jun,16.5
UK,MaxTemp,1980,Jul,17.1
UK,MaxTemp,1980,Aug,18.2
UK,MaxTemp,1980,Sept,16.7
UK,MaxTemp,1980,Oct,11.1
UK,MaxTemp,1980,Nov,8.1
UK,MaxTemp,1980,Dec,7.6
UK,MaxTemp,1946,Jan,5.4
UK,MaxTemp,1981,Feb,5.5
UK,MaxTemp,1981,Mar,9.2
UK,MaxTemp,1981,Apr,10.9
UK,MaxTemp,1981,May,14.3
UK,MaxTemp,1981,Jun,15.8
UK,MaxTemp,1981,Jul,17.9
UK,MaxTemp,1981,Aug,19.2
UK,MaxTemp,1981,Sept,17.1
UK,MaxTemp,1981,Oct,10.2
UK,MaxTemp,1981,Nov,9.4
UK,MaxTemp,1981,Dec,2.9
UK,MaxTemp,1951,Jan,5.4
UK,MaxTemp,1982,Feb,7.1
UK,MaxTemp,1982,Mar,8.6
UK,MaxTemp,1982,Apr,11.9
UK,MaxTemp,1982,May,15.1
UK,MaxTemp,1982,Jun,17.7
UK,MaxTemp,1982,Jul,19.5
UK,MaxTemp,1982,Aug,18.2
UK,MaxTemp,1982,Sept,16.7
UK,MaxTemp,1982,Oct,12.2
UK,MaxTemp,1982,Nov,9.2
UK,MaxTemp,1982,Dec,6.4
UK,MaxTemp,1956,Jan,5.4
UK,MaxTemp,1983,Feb,4.1
UK,MaxTemp,1983,Mar,8.6
UK,MaxTemp,1983,Apr,9.4
UK,MaxTemp,1983,May,12.5
UK,MaxTemp,1983,Jun,16.8
UK,MaxTemp,1983,Jul,22.2
UK,MaxTemp,1983,Aug,20.6
UK,MaxTemp,1983,Sept,15.5
UK,MaxTemp,1983,Oct,12.5
UK,MaxTemp,1983,Nov,9.3
UK,MaxTemp,1983,Dec,7.9
UK,MaxTemp,1961,Jan,5.4
UK,MaxTemp,1984,Feb,5.9
UK,MaxTemp,1984,Mar,6.8
UK,MaxTemp,1984,Apr,12.1
UK,MaxTemp,1984,May,13.6
UK,MaxTemp,1984,Jun,17.4
UK,MaxTemp,1984,Jul,20.3
UK,MaxTemp,1984,Aug,20.6
UK,MaxTemp,1984,Sept,15.4
UK,MaxTemp,1984,Oct,13.2
UK,MaxTemp,1984,Nov,9.3
UK,MaxTemp,1984,Dec,7.5
UK,MaxTemp,1972,Jan,5.4
UK,MaxTemp,1985,Feb,5.1
UK,MaxTemp,1985,Mar,7.2
UK,MaxTemp,1985,Apr,10.9
UK,MaxTemp,1985,May,13.7
UK,MaxTemp,1985,Jun,15.5
UK,MaxTemp,1985,Jul,18.4
UK,MaxTemp,1985,Aug,16.7
UK,MaxTemp,1985,Sept,16.5
UK,MaxTemp,1985,Oct,13.3
UK,MaxTemp,1985,Nov,6.2
UK,MaxTemp,1985,Dec,7.7
UK,MaxTemp,1912,Jan,5.3
UK,MaxTemp,1986,Feb,1.4
UK,MaxTemp,1986,Mar,7.7
UK,MaxTemp,1986,Apr,8.4
UK,MaxTemp,1986,May,13.6
UK,MaxTemp,1986,Jun,17.8
UK,MaxTemp,1986,Jul,18.2
UK,MaxTemp,1986,Aug,16
UK,MaxTemp,1986,Sept,14.8
UK,MaxTemp,1986,Oct,13.1
UK,MaxTemp,1986,Nov,9.9
UK,MaxTemp,1986,Dec,7.6
UK,MaxTemp,1915,Jan,5.3
UK,MaxTemp,1987,Feb,6.1
UK,MaxTemp,1987,Mar,6.5
UK,MaxTemp,1987,Apr,12.9
UK,MaxTemp,1987,May,13.2
UK,MaxTemp,1987,Jun,15.1
UK,MaxTemp,1987,Jul,18.4
UK,MaxTemp,1987,Aug,18.1
UK,MaxTemp,1987,Sept,16.1
UK,MaxTemp,1987,Oct,11.8
UK,MaxTemp,1987,Nov,8.2
UK,MaxTemp,1987,Dec,7.3
UK,MaxTemp,1991,Jan,5.3
UK,MaxTemp,1988,Feb,6.8
UK,MaxTemp,1988,Mar,8.2
UK,MaxTemp,1988,Apr,11
UK,MaxTemp,1988,May,15
UK,MaxTemp,1988,Jun,17.7
UK,MaxTemp,1988,Jul,16.9
UK,MaxTemp,1988,Aug,17.9
UK,MaxTemp,1988,Sept,15.6
UK,MaxTemp,1988,Oct,12.5
UK,MaxTemp,1988,Nov,8.4
UK,MaxTemp,1988,Dec,9.1
UK,MaxTemp,2001,Jan,5.3
UK,MaxTemp,1989,Feb,8.1
UK,MaxTemp,1989,Mar,9.6
UK,MaxTemp,1989,Apr,9.2
UK,MaxTemp,1989,May,16.3
UK,MaxTemp,1989,Jun,17.9
UK,MaxTemp,1989,Jul,21.4
UK,MaxTemp,1989,Aug,19.2
UK,MaxTemp,1989,Sept,16.8
UK,MaxTemp,1989,Oct,13.7
UK,MaxTemp,1989,Nov,8.7
UK,MaxTemp,1989,Dec,6.4
UK,MaxTemp,1936,Jan,5.2
UK,MaxTemp,1990,Feb,8.8
UK,MaxTemp,1990,Mar,10.6
UK,MaxTemp,1990,Apr,11.6
UK,MaxTemp,1990,May,16.4
UK,MaxTemp,1990,Jun,16.3
UK,MaxTemp,1990,Jul,20.1
UK,MaxTemp,1990,Aug,20.5
UK,MaxTemp,1990,Sept,15.7
UK,MaxTemp,1990,Oct,13.5
UK,MaxTemp,1990,Nov,8.5
UK,MaxTemp,1990,Dec,6.4
UK,MaxTemp,1984,Jan,5.2
UK,MaxTemp,1991,Feb,4.4
UK,MaxTemp,1991,Mar,10
UK,MaxTemp,1991,Apr,10.7
UK,MaxTemp,1991,May,13.9
UK,MaxTemp,1991,Jun,14.8
UK,MaxTemp,1991,Jul,20
UK,MaxTemp,1991,Aug,20.1
UK,MaxTemp,1991,Sept,17.7
UK,MaxTemp,1991,Oct,12
UK,MaxTemp,1991,Nov,8.6
UK,MaxTemp,1991,Dec,7.2
UK,MaxTemp,1986,Jan,5.2
UK,MaxTemp,1992,Feb,7.9
UK,MaxTemp,1992,Mar,9.2
UK,MaxTemp,1992,Apr,11
UK,MaxTemp,1992,May,16.9
UK,MaxTemp,1992,Jun,19.1
UK,MaxTemp,1992,Jul,18.6
UK,MaxTemp,1992,Aug,17.7
UK,MaxTemp,1992,Sept,15.3
UK,MaxTemp,1992,Oct,10
UK,MaxTemp,1992,Nov,9.3
UK,MaxTemp,1992,Dec,5.8
UK,MaxTemp,1954,Jan,5.1
UK,MaxTemp,1993,Feb,7
UK,MaxTemp,1993,Mar,9.1
UK,MaxTemp,1993,Apr,11.7
UK,MaxTemp,1993,May,14.1
UK,MaxTemp,1993,Jun,17.6
UK,MaxTemp,1993,Jul,17.5
UK,MaxTemp,1993,Aug,17.4
UK,MaxTemp,1993,Sept,14.9
UK,MaxTemp,1993,Oct,10.5
UK,MaxTemp,1993,Nov,6.9
UK,MaxTemp,1993,Dec,6.6
UK,MaxTemp,1965,Jan,5.1
UK,MaxTemp,1994,Feb,5.1
UK,MaxTemp,1994,Mar,9.1
UK,MaxTemp,1994,Apr,10.6
UK,MaxTemp,1994,May,13.4
UK,MaxTemp,1994,Jun,16.9
UK,MaxTemp,1994,Jul,20.7
UK,MaxTemp,1994,Aug,18.3
UK,MaxTemp,1994,Sept,14.9
UK,MaxTemp,1994,Oct,12.5
UK,MaxTemp,1994,Nov,11.3
UK,MaxTemp,1994,Dec,8.3
UK,MaxTemp,1982,Jan,5.1
UK,MaxTemp,1995,Feb,7.9
UK,MaxTemp,1995,Mar,7.8
UK,MaxTemp,1995,Apr,11.6
UK,MaxTemp,1995,May,14.8
UK,MaxTemp,1995,Jun,17.5
UK,MaxTemp,1995,Jul,21.4
UK,MaxTemp,1995,Aug,22.7
UK,MaxTemp,1995,Sept,16.2
UK,MaxTemp,1995,Oct,15.1
UK,MaxTemp,1995,Nov,9.8
UK,MaxTemp,1995,Dec,4.2
UK,MaxTemp,1978,Jan,5
UK,MaxTemp,1996,Feb,5.1
UK,MaxTemp,1996,Mar,6.4
UK,MaxTemp,1996,Apr,11.4
UK,MaxTemp,1996,May,12.2
UK,MaxTemp,1996,Jun,17.7
UK,MaxTemp,1996,Jul,19.3
UK,MaxTemp,1996,Aug,19.4
UK,MaxTemp,1996,Sept,16.6
UK,MaxTemp,1996,Oct,13.7
UK,MaxTemp,1996,Nov,7.8
UK,MaxTemp,1996,Dec,5
UK,MaxTemp,1997,Jan,4.9
UK,MaxTemp,1997,Feb,8.4
UK,MaxTemp,1997,Mar,10.7
UK,MaxTemp,1997,Apr,12.2
UK,MaxTemp,1997,May,14.8
UK,MaxTemp,1997,Jun,16.5
UK,MaxTemp,1997,Jul,19.9
UK,MaxTemp,1997,Aug,21.6
UK,MaxTemp,1997,Sept,16.7
UK,MaxTemp,1997,Oct,13
UK,MaxTemp,1997,Nov,10.3
UK,MaxTemp,1997,Dec,7.8
UK,MaxTemp,1919,Jan,4.8
UK,MaxTemp,1998,Feb,9.8
UK,MaxTemp,1998,Mar,9.9
UK,MaxTemp,1998,Apr,10.1
UK,MaxTemp,1998,May,15.9
UK,MaxTemp,1998,Jun,16.4
UK,MaxTemp,1998,Jul,17.7
UK,MaxTemp,1998,Aug,18.6
UK,MaxTemp,1998,Sept,17
UK,MaxTemp,1998,Oct,12.2
UK,MaxTemp,1998,Nov,8.3
UK,MaxTemp,1998,Dec,8
UK,MaxTemp,1933,Jan,4.7
UK,MaxTemp,1999,Feb,7.1
UK,MaxTemp,1999,Mar,9.5
UK,MaxTemp,1999,Apr,12.2
UK,MaxTemp,1999,May,15.5
UK,MaxTemp,1999,Jun,16.6
UK,MaxTemp,1999,Jul,20.5
UK,MaxTemp,1999,Aug,18.9
UK,MaxTemp,1999,Sept,18.2
UK,MaxTemp,1999,Oct,13.1
UK,MaxTemp,1999,Nov,9.7
UK,MaxTemp,1999,Dec,6.5
UK,MaxTemp,1952,Jan,4.5
UK,MaxTemp,2000,Feb,8.1
UK,MaxTemp,2000,Mar,9.9
UK,MaxTemp,2000,Apr,10.5
UK,MaxTemp,2000,May,15.4
UK,MaxTemp,2000,Jun,17.2
UK,MaxTemp,2000,Jul,18.2
UK,MaxTemp,2000,Aug,19.6
UK,MaxTemp,2000,Sept,17.1
UK,MaxTemp,2000,Oct,12.5
UK,MaxTemp,2000,Nov,8.7
UK,MaxTemp,2000,Dec,7
UK,MaxTemp,1977,Jan,4.5
UK,MaxTemp,2001,Feb,6.7
UK,MaxTemp,2001,Mar,7.4
UK,MaxTemp,2001,Apr,10.4
UK,MaxTemp,2001,May,16.3
UK,MaxTemp,2001,Jun,16.9
UK,MaxTemp,2001,Jul,19.4
UK,MaxTemp,2001,Aug,19.3
UK,MaxTemp,2001,Sept,15.7
UK,MaxTemp,2001,Oct,15
UK,MaxTemp,2001,Nov,10
UK,MaxTemp,2001,Dec,6.3
UK,MaxTemp,1966,Jan,4.4
UK,MaxTemp,2002,Feb,8.6
UK,MaxTemp,2002,Mar,10.1
UK,MaxTemp,2002,Apr,12.6
UK,MaxTemp,2002,May,14.8
UK,MaxTemp,2002,Jun,17
UK,MaxTemp,2002,Jul,18.4
UK,MaxTemp,2002,Aug,19.7
UK,MaxTemp,2002,Sept,17.3
UK,MaxTemp,2002,Oct,12.1
UK,MaxTemp,2002,Nov,10.1
UK,MaxTemp,2002,Dec,6.8
UK,MaxTemp,1947,Jan,4.3
UK,MaxTemp,2003,Feb,6.8
UK,MaxTemp,2003,Mar,11.2
UK,MaxTemp,2003,Apr,13.6
UK,MaxTemp,2003,May,14.8
UK,MaxTemp,2003,Jun,19.1
UK,MaxTemp,2003,Jul,20.4
UK,MaxTemp,2003,Aug,21.3
UK,MaxTemp,2003,Sept,17.9
UK,MaxTemp,2003,Oct,12.1
UK,MaxTemp,2003,Nov,10.4
UK,MaxTemp,2003,Dec,7.3
UK,MaxTemp,1955,Jan,4.3
UK,MaxTemp,2004,Feb,7.4
UK,MaxTemp,2004,Mar,9.3
UK,MaxTemp,2004,Apr,12.3
UK,MaxTemp,2004,May,15.7
UK,MaxTemp,2004,Jun,18.2
UK,MaxTemp,2004,Jul,18.5
UK,MaxTemp,2004,Aug,20
UK,MaxTemp,2004,Sept,17.2
UK,MaxTemp,2004,Oct,12.4
UK,MaxTemp,2004,Nov,9.7
UK,MaxTemp,2004,Dec,8
UK,MaxTemp,1980,Jan,4.3
UK,MaxTemp,2005,Feb,6.4
UK,MaxTemp,2005,Mar,9.6
UK,MaxTemp,2005,Apr,11.9
UK,MaxTemp,2005,May,14.4
UK,MaxTemp,2005,Jun,18.5
UK,MaxTemp,2005,Jul,19.4
UK,MaxTemp,2005,Aug,19.3
UK,MaxTemp,2005,Sept,17.8
UK,MaxTemp,2005,Oct,14.6
UK,MaxTemp,2005,Nov,9
UK,MaxTemp,2005,Dec,7.1
UK,MaxTemp,1959,Jan,4
UK,MaxTemp,2006,Feb,6.2
UK,MaxTemp,2006,Mar,7.1
UK,MaxTemp,2006,Apr,11.3
UK,MaxTemp,2006,May,15
UK,MaxTemp,2006,Jun,19.4
UK,MaxTemp,2006,Jul,23.2
UK,MaxTemp,2006,Aug,18.8
UK,MaxTemp,2006,Sept,19.2
UK,MaxTemp,2006,Oct,14.9
UK,MaxTemp,2006,Nov,10.5
UK,MaxTemp,2006,Dec,8.2
UK,MaxTemp,1942,Jan,3.6
UK,MaxTemp,2007,Feb,8.1
UK,MaxTemp,2007,Mar,10.1
UK,MaxTemp,2007,Apr,15.2
UK,MaxTemp,2007,May,14.8
UK,MaxTemp,2007,Jun,17.7
UK,MaxTemp,2007,Jul,18
UK,MaxTemp,2007,Aug,18.5
UK,MaxTemp,2007,Sept,16.5
UK,MaxTemp,2007,Oct,13.9
UK,MaxTemp,2007,Nov,9.9
UK,MaxTemp,2007,Dec,7.4
UK,MaxTemp,2010,Jan,3.6
UK,MaxTemp,2008,Feb,8.9
UK,MaxTemp,2008,Mar,8.5
UK,MaxTemp,2008,Apr,11.1
UK,MaxTemp,2008,May,16.8
UK,MaxTemp,2008,Jun,17.3
UK,MaxTemp,2008,Jul,19.4
UK,MaxTemp,2008,Aug,18.5
UK,MaxTemp,2008,Sept,16.1
UK,MaxTemp,2008,Oct,12.2
UK,MaxTemp,2008,Nov,8.9
UK,MaxTemp,2008,Dec,6.1
UK,MaxTemp,1929,Jan,3.5
UK,MaxTemp,2009,Feb,6.4
UK,MaxTemp,2009,Mar,9.9
UK,MaxTemp,2009,Apr,13.3
UK,MaxTemp,2009,May,15.3
UK,MaxTemp,2009,Jun,18.4
UK,MaxTemp,2009,Jul,19.2
UK,MaxTemp,2009,Aug,19.3
UK,MaxTemp,2009,Sept,17
UK,MaxTemp,2009,Oct,13.8
UK,MaxTemp,2009,Nov,10
UK,MaxTemp,2009,Dec,5.1
UK,MaxTemp,1985,Jan,3.2
UK,MaxTemp,2010,Feb,4.8
UK,MaxTemp,2010,Mar,8.9
UK,MaxTemp,2010,Apr,12.7
UK,MaxTemp,2010,May,14.4
UK,MaxTemp,2010,Jun,19.1
UK,MaxTemp,2010,Jul,19.6
UK,MaxTemp,2010,Aug,18.2
UK,MaxTemp,2010,Sept,16.6
UK,MaxTemp,2010,Oct,12.9
UK,MaxTemp,2010,Nov,7.2
UK,MaxTemp,2010,Dec,2.4
UK,MaxTemp,1987,Jan,3.1
UK,MaxTemp,2011,Feb,8.1
UK,MaxTemp,2011,Mar,9.8
UK,MaxTemp,2011,Apr,15.7
UK,MaxTemp,2011,May,15.2
UK,MaxTemp,2011,Jun,17.1
UK,MaxTemp,2011,Jul,18.7
UK,MaxTemp,2011,Aug,18
UK,MaxTemp,2011,Sept,17.5
UK,MaxTemp,2011,Oct,14.5
UK,MaxTemp,2011,Nov,11.7
UK,MaxTemp,2011,Dec,7.7
UK,MaxTemp,1917,Jan,2.9
UK,MaxTemp,2012,Feb,7.2
UK,MaxTemp,2012,Mar,12.1
UK,MaxTemp,2012,Apr,10.2
UK,MaxTemp,2012,May,15
UK,MaxTemp,2012,Jun,15.9
UK,MaxTemp,2012,Jul,17.8
UK,MaxTemp,2012,Aug,19.4
UK,MaxTemp,2012,Sept,15.9
UK,MaxTemp,2012,Oct,11.6
UK,MaxTemp,2012,Nov,8.8
UK,MaxTemp,2012,Dec,6.7
UK,MaxTemp,1945,Jan,2.7
UK,MaxTemp,2013,Feb,5.7
UK,MaxTemp,2013,Mar,5.1
UK,MaxTemp,2013,Apr,10.4
UK,MaxTemp,2013,May,13.8
UK,MaxTemp,2013,Jun,17.2
UK,MaxTemp,2013,Jul,22.1
UK,MaxTemp,2013,Aug,19.8
UK,MaxTemp,2013,Sept,16.6
UK,MaxTemp,2013,Oct,14.1
UK,MaxTemp,2013,Nov,8.6
UK,MaxTemp,2013,Dec,8.7
UK,MaxTemp,1979,Jan,2.6
UK,MaxTemp,2014,Feb,7.8
UK,MaxTemp,2014,Mar,10.5
UK,MaxTemp,2014,Apr,13.2
UK,MaxTemp,2014,May,15.2
UK,MaxTemp,2014,Jun,18.6
UK,MaxTemp,2014,Jul,21.2
UK,MaxTemp,2014,Aug,18
UK,MaxTemp,2014,Sept,18.2
UK,MaxTemp,2014,Oct,14.3
UK,MaxTemp,2014,Nov,10.4
UK,MaxTemp,2014,Dec,7.4
UK,MaxTemp,1941,Jan,2.2
UK,MaxTemp,2015,Feb,6.6
UK,MaxTemp,2015,Mar,9.1
UK,MaxTemp,2015,Apr,12.9
UK,MaxTemp,2015,May,13.5
UK,MaxTemp,2015,Jun,17.3
UK,MaxTemp,2015,Jul,18.5
UK,MaxTemp,2015,Aug,18.8
UK,MaxTemp,2015,Sept,16.1
UK,MaxTemp,2015,Oct,13.7
UK,MaxTemp,2015,Nov,11
UK,MaxTemp,2015,Dec,10.7
UK,MaxTemp,1940,Jan,2
UK,MaxTemp,2016,Feb,7.1
UK,MaxTemp,2016,Mar,8.9
UK,MaxTemp,2016,Apr,10.5
UK,MaxTemp,2016,May,15.8
UK,MaxTemp,2016,Jun,17.8
UK,MaxTemp,2016,Jul,19.3
UK,MaxTemp,2016,Aug,19.7
UK,MaxTemp,2016,Sept,18.3
UK,MaxTemp,2016,Oct,13.4
UK,MaxTemp,2016,Nov,8.1
UK,MaxTemp,2016,Dec,8.9
UK,MaxTemp,1963,Jul,17.8
UK,MaxTemp,2017,Feb,7.9
UK,MaxTemp,2017,Mar,10.9
UK,MaxTemp,2017,Apr,12.2
UK,MaxTemp,2017,May,16.8
UK,MaxTemp,2017,Jun,18.4
UK,MaxTemp,2017,Jul,19.3
UK,MaxTemp,2017,Aug,18.5
UK,MaxTemp,2017,Sept,16.1
UK,MaxTemp,2017,Oct,14.3
UK,MinTemp,1910,Jan,-0.3
UK,MinTemp,1910,Feb,0.9
UK,MinTemp,1910,Mar,1.5
UK,MinTemp,1910,Apr,2.2
UK,MinTemp,1910,May,5.6
UK,MinTemp,1910,Jun,8.8
UK,MinTemp,1910,Jul,9.3
UK,MinTemp,1910,Aug,10.4
UK,MinTemp,1910,Sept,7.7
UK,MinTemp,1910,Oct,6.7
UK,MinTemp,1910,Nov,-0.3
UK,MinTemp,1910,Dec,3.1
UK,MinTemp,1911,Jan,0.9
UK,MinTemp,1911,Feb,0.9
UK,MinTemp,1911,Mar,1.2
UK,MinTemp,1911,Apr,2.8
UK,MinTemp,1911,May,6.6
UK,MinTemp,1911,Jun,8.4
UK,MinTemp,1911,Jul,10.7
UK,MinTemp,1911,Aug,11.6
UK,MinTemp,1911,Sept,7.8
UK,MinTemp,1911,Oct,4.8
UK,MinTemp,1911,Nov,2.2
UK,MinTemp,1911,Dec,2.6
UK,MinTemp,1912,Jan,0.3
UK,MinTemp,1912,Feb,1.2
UK,MinTemp,1912,Mar,3
UK,MinTemp,1912,Apr,3
UK,MinTemp,1912,May,6.1
UK,MinTemp,1912,Jun,8.6
UK,MinTemp,1912,Jul,10.5
UK,MinTemp,1912,Aug,8.2
UK,MinTemp,1912,Sept,6.5
UK,MinTemp,1912,Oct,3.5
UK,MinTemp,1912,Nov,2.7
UK,MinTemp,1912,Dec,2.4
UK,MinTemp,1913,Jan,1
UK,MinTemp,1913,Feb,0.9
UK,MinTemp,1913,Mar,1.4
UK,MinTemp,1913,Apr,3
UK,MinTemp,1913,May,5.8
UK,MinTemp,1913,Jun,8.3
UK,MinTemp,1913,Jul,9.5
UK,MinTemp,1913,Aug,9.4
UK,MinTemp,1913,Sept,8.8
UK,MinTemp,1913,Oct,6.6
UK,MinTemp,1913,Nov,4.1
